"","ME_EVENT","Cercs","ControlImpact","ControlDay","ControlDay_names","Time"
"1440","bimonthly_3",11.006801060652,3,2,"F~Bimonthly",90
"1441","bimonthly_3",11.5331758232779,3,2,"F~Bimonthly",91
"1442","bimonthly_3",11.8548182767995,3,2,"F~Bimonthly",92
"1443","bimonthly_3",12.543143922858,3,2,"F~Bimonthly",93
"1444","bimonthly_3",13.450364776874,3,2,"F~Bimonthly",94
"1445","bimonthly_3",14.5721126776685,3,2,"F~Bimonthly",95
"1446","bimonthly_3",15.858780668548,3,2,"F~Bimonthly",96
"1447","bimonthly_3",13.0061193700059,3,2,"F~Bimonthly",97
"1448","bimonthly_3",13.0746839256468,3,2,"F~Bimonthly",98
"1449","bimonthly_3",14.3759074160602,3,2,"F~Bimonthly",99
"1450","bimonthly_3",16.3006007865526,3,2,"F~Bimonthly",100
"1451","bimonthly_3",18.5766559081157,3,2,"F~Bimonthly",101
"1452","bimonthly_3",20.5339697943118,3,2,"F~Bimonthly",102
"1453","bimonthly_3",23.0160253329627,3,2,"F~Bimonthly",103
"1454","bimonthly_3",25.2691225374781,3,2,"F~Bimonthly",104
"1455","bimonthly_3",28.0199906779801,3,2,"F~Bimonthly",105
"1456","bimonthly_3",30.6099785122443,3,2,"F~Bimonthly",106
"1457","bimonthly_3",33.4507817893543,3,2,"F~Bimonthly",107
"1458","bimonthly_3",35.3838549114155,3,2,"F~Bimonthly",108
"1459","bimonthly_3",37.1869927713029,3,2,"F~Bimonthly",109
"1460","bimonthly_3",38.2623301195534,3,2,"F~Bimonthly",110
"1461","bimonthly_3",40.6159246222986,3,2,"F~Bimonthly",111
"1462","bimonthly_3",41.5557636527126,3,2,"F~Bimonthly",112
"1463","bimonthly_3",41.7995111100124,3,2,"F~Bimonthly",113
"1464","bimonthly_3",42.3671807883909,3,2,"F~Bimonthly",114
"1465","bimonthly_3",41.5540147924427,3,2,"F~Bimonthly",115
"1466","bimonthly_3",42.5208677402737,3,2,"F~Bimonthly",116
"1467","bimonthly_3",43.7605530624167,3,2,"F~Bimonthly",117
"1468","bimonthly_3",43.0406078059551,3,2,"F~Bimonthly",118
"1469","bimonthly_3",42.923754747334,3,2,"F~Bimonthly",119
"1470","bimonthly_3",42.8407669094293,3,2,"F~Bimonthly",120
"1471","bimonthly_3",20.2842373899969,3,2,"F~Bimonthly",121
"1472","bimonthly_3",12.3281539156209,3,2,"F~Bimonthly",122
"1473","bimonthly_3",9.77927437315414,3,2,"F~Bimonthly",123
"1474","bimonthly_3",7.87959399145815,3,2,"F~Bimonthly",124
"1475","bimonthly_3",7.55274063423548,3,2,"F~Bimonthly",125
"1476","bimonthly_3",7.82849800383539,3,2,"F~Bimonthly",126
"1477","bimonthly_3",8.33594347086272,3,2,"F~Bimonthly",127
"1478","bimonthly_3",7.60662222569771,3,2,"F~Bimonthly",128
"1479","bimonthly_3",7.73431993359195,3,2,"F~Bimonthly",129
"1480","bimonthly_3",8.20329729501095,3,2,"F~Bimonthly",130
"1481","bimonthly_3",8.81182442465183,3,2,"F~Bimonthly",131
"1482","bimonthly_3",9.49768904504178,3,2,"F~Bimonthly",132
"1483","bimonthly_3",10.2300045383101,3,2,"F~Bimonthly",133
"1484","bimonthly_3",11.0054083527348,3,2,"F~Bimonthly",134
"1485","bimonthly_3",11.8186634746676,3,2,"F~Bimonthly",135
"1486","bimonthly_3",12.6838433144541,3,2,"F~Bimonthly",136
"1487","bimonthly_3",13.6121251904275,3,2,"F~Bimonthly",137
"1488","bimonthly_3",14.6116210082102,3,2,"F~Bimonthly",138
"1489","bimonthly_3",15.6833149711093,3,2,"F~Bimonthly",139
"1490","bimonthly_3",16.8535691472874,3,2,"F~Bimonthly",140
"1491","bimonthly_3",18.1160815996483,3,2,"F~Bimonthly",141
"1492","bimonthly_3",19.4705339750949,3,2,"F~Bimonthly",142
"1493","bimonthly_3",17.9628091580675,3,2,"F~Bimonthly",143
"1494","bimonthly_3",18.2661481949391,3,2,"F~Bimonthly",144
"1495","bimonthly_3",18.0137403903089,3,2,"F~Bimonthly",145
"1496","bimonthly_3",18.5408847481943,3,2,"F~Bimonthly",146
"1497","bimonthly_3",19.3428103199898,3,2,"F~Bimonthly",147
"1498","bimonthly_3",20.2478222512031,3,2,"F~Bimonthly",148
"1499","bimonthly_3",21.1847575347113,3,2,"F~Bimonthly",149
"1500","bimonthly_3",22.1354367632221,3,2,"F~Bimonthly",150
"1501","bimonthly_4",0,4,2,"F~Bimonthly",1
"1502","bimonthly_4",0,4,2,"F~Bimonthly",2
"1503","bimonthly_4",0,4,2,"F~Bimonthly",3
"1504","bimonthly_4",0,4,2,"F~Bimonthly",4
"1505","bimonthly_4",0,4,2,"F~Bimonthly",5
"1506","bimonthly_4",0,4,2,"F~Bimonthly",6
"1507","bimonthly_4",0,4,2,"F~Bimonthly",7
"1508","bimonthly_4",0,4,2,"F~Bimonthly",8
"1509","bimonthly_4",0,4,2,"F~Bimonthly",9
"1510","bimonthly_4",0,4,2,"F~Bimonthly",10
"1511","bimonthly_4",0,4,2,"F~Bimonthly",11
"1512","bimonthly_4",0,4,2,"F~Bimonthly",12
"1513","bimonthly_4",0,4,2,"F~Bimonthly",13
"1514","bimonthly_4",0,4,2,"F~Bimonthly",14
"1515","bimonthly_4",0,4,2,"F~Bimonthly",15
"1516","bimonthly_4",0,4,2,"F~Bimonthly",16
"1517","bimonthly_4",0,4,2,"F~Bimonthly",17
"1518","bimonthly_4",0,4,2,"F~Bimonthly",18
"1519","bimonthly_4",0,4,2,"F~Bimonthly",19
"1520","bimonthly_4",0,4,2,"F~Bimonthly",20
"1521","bimonthly_4",0,4,2,"F~Bimonthly",21
"1522","bimonthly_4",0,4,2,"F~Bimonthly",22
"1523","bimonthly_4",0,4,2,"F~Bimonthly",23
"1524","bimonthly_4",0,4,2,"F~Bimonthly",24
"1525","bimonthly_4",0,4,2,"F~Bimonthly",25
"1526","bimonthly_4",0,4,2,"F~Bimonthly",26
"1527","bimonthly_4",0,4,2,"F~Bimonthly",27
"1528","bimonthly_4",0.002,4,2,"F~Bimonthly",28
"1529","bimonthly_4",0.000735758882342885,4,2,"F~Bimonthly",29
"1530","bimonthly_4",0.00427067056647323,4,2,"F~Bimonthly",30
"1531","bimonthly_4",0.0135710919014215,4,2,"F~Bimonthly",31
"1532","bimonthly_4",0.0189925257047812,4,2,"F~Bimonthly",32
"1533","bimonthly_4",0.0329869597427092,4,2,"F~Bimonthly",33
"1534","bimonthly_4",0.0581352243160927,4,2,"F~Bimonthly",34
"1535","bimonthly_4",0.0993867538337806,4,2,"F~Bimonthly",35
"1536","bimonthly_4",0.162562343460215,4,2,"F~Bimonthly",36
"1537","bimonthly_4",0.275803344067664,4,2,"F~Bimonthly",37
"1538","bimonthly_4",0.435462380088827,4,2,"F~Bimonthly",38
"1539","bimonthly_4",0.692197657038264,4,2,"F~Bimonthly",39
"1540","bimonthly_4",1.07064528725142,4,2,"F~Bimonthly",40
"1541","bimonthly_4",1.63386838996689,4,2,"F~Bimonthly",41
"1542","bimonthly_4",2.4370665902487,4,2,"F~Bimonthly",42
"1543","bimonthly_4",3.56054669531828,4,2,"F~Bimonthly",43
"1544","bimonthly_4",5.14185192853851,4,2,"F~Bimonthly",44
"1545","bimonthly_4",7.23358161405705,4,2,"F~Bimonthly",45
"1546","bimonthly_4",9.97708596184733,4,2,"F~Bimonthly",46
"1547","bimonthly_4",13.4923648081638,4,2,"F~Bimonthly",47
"1548","bimonthly_4",17.8555636257085,4,2,"F~Bimonthly",48
"1549","bimonthly_4",23.1646947684268,4,2,"F~Bimonthly",49
"1550","bimonthly_4",29.4538149663159,4,2,"F~Bimonthly",50
"1551","bimonthly_4",36.6434529901754,4,2,"F~Bimonthly",51
"1552","bimonthly_4",43.3283730086177,4,2,"F~Bimonthly",52
"1553","bimonthly_4",51.0356176492781,4,2,"F~Bimonthly",53
"1554","bimonthly_4",59.2629545006558,4,2,"F~Bimonthly",54
"1555","bimonthly_4",67.5276225838699,4,2,"F~Bimonthly",55
"1556","bimonthly_4",75.3400240597901,4,2,"F~Bimonthly",56
"1557","bimonthly_4",82.5680459489586,4,2,"F~Bimonthly",57
"1558","bimonthly_4",88.9230866023209,4,2,"F~Bimonthly",58
"1559","bimonthly_4",93.4649754065016,4,2,"F~Bimonthly",59
"1560","bimonthly_4",97.1438429216464,4,2,"F~Bimonthly",60
"1561","bimonthly_4",39.9292226472617,4,2,"F~Bimonthly",61
"1562","bimonthly_4",19.5011401138847,4,2,"F~Bimonthly",62
"1563","bimonthly_4",12.7200685273019,4,2,"F~Bimonthly",63
"1564","bimonthly_4",11.1534517014863,4,2,"F~Bimonthly",64
"1565","bimonthly_4",11.6311255790755,4,2,"F~Bimonthly",65
"1566","bimonthly_4",12.9188519782252,4,2,"F~Bimonthly",66
"1567","bimonthly_4",14.5385800463261,4,2,"F~Bimonthly",67
"1568","bimonthly_4",16.2564447028687,4,2,"F~Bimonthly",68
"1569","bimonthly_4",17.9684117927258,4,2,"F~Bimonthly",69
"1570","bimonthly_4",19.6062092890463,4,2,"F~Bimonthly",70
"1571","bimonthly_4",21.1387213167447,4,2,"F~Bimonthly",71
"1572","bimonthly_4",17.1765009850829,4,2,"F~Bimonthly",72
"1573","bimonthly_4",16.094881583673,4,2,"F~Bimonthly",73
"1574","bimonthly_4",16.1309760427222,4,2,"F~Bimonthly",74
"1575","bimonthly_4",16.5162544521466,4,2,"F~Bimonthly",75
"1576","bimonthly_4",16.993990458101,4,2,"F~Bimonthly",76
"1577","bimonthly_4",17.461739712999,4,2,"F~Bimonthly",77
"1578","bimonthly_4",17.8898150474993,4,2,"F~Bimonthly",78
"1579","bimonthly_4",18.2772951623345,4,2,"F~Bimonthly",79
"1580","bimonthly_4",18.6258411304451,4,2,"F~Bimonthly",80
"1581","bimonthly_4",18.9380640264162,4,2,"F~Bimonthly",81
"1582","bimonthly_4",19.056924410907,4,2,"F~Bimonthly",82
"1583","bimonthly_4",19.1946507027309,4,2,"F~Bimonthly",83
"1584","bimonthly_4",15.1813173740017,4,2,"F~Bimonthly",84
"1585","bimonthly_4",13.8108945517941,4,2,"F~Bimonthly",85
"1586","bimonthly_4",13.3667441697917,4,2,"F~Bimonthly",86
"1587","bimonthly_4",13.2893503754646,4,2,"F~Bimonthly",87
"1588","bimonthly_4",13.1768787896574,4,2,"F~Bimonthly",88
"1589","bimonthly_4",5.445502805523,4,2,"F~Bimonthly",89
"1590","bimonthly_4",2.72728852899332,4,2,"F~Bimonthly",90
"1591","bimonthly_4",1.87531337995935,4,2,"F~Bimonthly",91
"1592","bimonthly_4",1.76788923824077,4,2,"F~Bimonthly",92
"1593","bimonthly_4",2.00237010501702,4,2,"F~Bimonthly",93
"1594","bimonthly_4",2.43863079525206,4,2,"F~Bimonthly",94
"1595","bimonthly_4",3.0611221341808,4,2,"F~Bimonthly",95
"1596","bimonthly_4",3.87612390007997,4,2,"F~Bimonthly",96
"1597","bimonthly_4",4.91794629427269,4,2,"F~Bimonthly",97
"1598","bimonthly_4",6.1952113344482,4,2,"F~Bimonthly",98
"1599","bimonthly_4",7.76909088365579,4,2,"F~Bimonthly",99
"1600","bimonthly_4",9.63808881268944,4,2,"F~Bimonthly",100
"1601","bimonthly_4",11.8556547263729,4,2,"F~Bimonthly",101
"1602","bimonthly_4",14.1674516354596,4,2,"F~Bimonthly",102
"1603","bimonthly_4",16.9779141904763,4,2,"F~Bimonthly",103
"1604","bimonthly_4",20.2258255846491,4,2,"F~Bimonthly",104
"1605","bimonthly_4",23.3946654133118,4,2,"F~Bimonthly",105
"1606","bimonthly_4",27.228416438642,4,2,"F~Bimonthly",106
"1607","bimonthly_4",31.5787746234309,4,2,"F~Bimonthly",107
"1608","bimonthly_4",35.4211819613467,4,2,"F~Bimonthly",108
"1609","bimonthly_4",38.4227246255722,4,2,"F~Bimonthly",109
"1610","bimonthly_4",42.9029304635397,4,2,"F~Bimonthly",110
"1611","bimonthly_4",47.0191060835442,4,2,"F~Bimonthly",111
"1612","bimonthly_4",52.237362470395,4,2,"F~Bimonthly",112
"1613","bimonthly_4",56.903051713879,4,2,"F~Bimonthly",113
"1614","bimonthly_4",61.4934628654515,4,2,"F~Bimonthly",114
"1615","bimonthly_4",67.3441807546391,4,2,"F~Bimonthly",115
"1616","bimonthly_4",72.9585395821652,4,2,"F~Bimonthly",116
"1617","bimonthly_4",79.3919467701715,4,2,"F~Bimonthly",117
"1618","bimonthly_4",84.1466650113236,4,2,"F~Bimonthly",118
"1619","bimonthly_4",88.9078281008063,4,2,"F~Bimonthly",119
"1620","bimonthly_4",92.2193621174913,4,2,"F~Bimonthly",120
"1621","bimonthly_4",36.1916074009696,4,2,"F~Bimonthly",121
"1622","bimonthly_4",15.7461483057649,4,2,"F~Bimonthly",122
"1623","bimonthly_4",8.39068423932745,4,2,"F~Bimonthly",123
"1624","bimonthly_4",5.83876022900981,4,2,"F~Bimonthly",124
"1625","bimonthly_4",5.05595985018217,4,2,"F~Bimonthly",125
"1626","bimonthly_4",4.91598368427027,4,2,"F~Bimonthly",126
"1627","bimonthly_4",5.00648933057728,4,2,"F~Bimonthly",127
"1628","bimonthly_4",5.18378449716356,4,2,"F~Bimonthly",128
"1629","bimonthly_4",5.39100774396972,4,2,"F~Bimonthly",129
"1630","bimonthly_4",5.6052409162025,4,2,"F~Bimonthly",130
"1631","bimonthly_4",5.82405289588388,4,2,"F~Bimonthly",131
"1632","bimonthly_4",4.10654932469068,4,2,"F~Bimonthly",132
"1633","bimonthly_4",3.55071507071017,4,2,"F~Bimonthly",133
"1634","bimonthly_4",3.43023507597188,4,2,"F~Bimonthly",134
"1635","bimonthly_4",1.28391296283522,4,2,"F~Bimonthly",135
"1636","bimonthly_4",0.506325183280592,4,2,"F~Bimonthly",136
"1637","bimonthly_4",0.238266625476292,4,2,"F~Bimonthly",137
"1638","bimonthly_4",0.165653393030024,4,2,"F~Bimonthly",138
"1639","bimonthly_4",0.170940477656039,4,2,"F~Bimonthly",139
"1640","bimonthly_4",0.218885487393683,4,2,"F~Bimonthly",140
"1641","bimonthly_4",0.292523470782927,4,2,"F~Bimonthly",141
"1642","bimonthly_4",0.385613370961154,4,2,"F~Bimonthly",142
"1643","bimonthly_4",0.499859231417425,4,2,"F~Bimonthly",143
"1644","bimonthly_4",0.637887934718229,4,2,"F~Bimonthly",144
"1645","bimonthly_4",0.784665856954148,4,2,"F~Bimonthly",145
"1646","bimonthly_4",0.952662436962603,4,2,"F~Bimonthly",146
"1647","bimonthly_4",1.14246492493483,4,2,"F~Bimonthly",147
"1648","bimonthly_4",1.352289358143,4,2,"F~Bimonthly",148
"1649","bimonthly_4",1.58747945337574,4,2,"F~Bimonthly",149
"1650","bimonthly_4",1.85400105417901,4,2,"F~Bimonthly",150
"1651","bimonthly_5",0,5,2,"F~Bimonthly",1
"1652","bimonthly_5",0,5,2,"F~Bimonthly",2
"1653","bimonthly_5",0,5,2,"F~Bimonthly",3
"1654","bimonthly_5",0,5,2,"F~Bimonthly",4
"1655","bimonthly_5",0,5,2,"F~Bimonthly",5
"1656","bimonthly_5",0,5,2,"F~Bimonthly",6
"1657","bimonthly_5",0,5,2,"F~Bimonthly",7
"1658","bimonthly_5",0,5,2,"F~Bimonthly",8
"1659","bimonthly_5",0,5,2,"F~Bimonthly",9
"1660","bimonthly_5",0,5,2,"F~Bimonthly",10
"1661","bimonthly_5",0,5,2,"F~Bimonthly",11
"1662","bimonthly_5",0,5,2,"F~Bimonthly",12
"1663","bimonthly_5",0,5,2,"F~Bimonthly",13
"1664","bimonthly_5",0,5,2,"F~Bimonthly",14
"1665","bimonthly_5",0,5,2,"F~Bimonthly",15
"1666","bimonthly_5",0,5,2,"F~Bimonthly",16
"1667","bimonthly_5",0,5,2,"F~Bimonthly",17
"1668","bimonthly_5",0,5,2,"F~Bimonthly",18
"1669","bimonthly_5",0,5,2,"F~Bimonthly",19
"1670","bimonthly_5",0,5,2,"F~Bimonthly",20
"1671","bimonthly_5",0,5,2,"F~Bimonthly",21
"1672","bimonthly_5",0,5,2,"F~Bimonthly",22
"1673","bimonthly_5",0,5,2,"F~Bimonthly",23
"1674","bimonthly_5",0,5,2,"F~Bimonthly",24
"1675","bimonthly_5",0.002,5,2,"F~Bimonthly",25
"1676","bimonthly_5",0.00273575888234288,5,2,"F~Bimonthly",26
"1677","bimonthly_5",0.00500642944881611,5,2,"F~Bimonthly",27
"1678","bimonthly_5",0.00784176246789472,5,2,"F~Bimonthly",28
"1679","bimonthly_5",0.0128848231944883,5,2,"F~Bimonthly",29
"1680","bimonthly_5",0.0227400615563812,5,2,"F~Bimonthly",30
"1681","bimonthly_5",0.0403656011375657,5,2,"F~Bimonthly",31
"1682","bimonthly_5",0.064849674789037,5,2,"F~Bimonthly",32
"1683","bimonthly_5",0.0998568621215407,5,2,"F~Bimonthly",33
"1684","bimonthly_5",0.160735286634406,5,2,"F~Bimonthly",34
"1685","bimonthly_5",0.241131207423597,5,2,"F~Bimonthly",35
"1686","bimonthly_5",0.358707213835988,5,2,"F~Bimonthly",36
"1687","bimonthly_5",0.515961009370148,5,2,"F~Bimonthly",37
"1688","bimonthly_5",0.751811447793343,5,2,"F~Bimonthly",38
"1689","bimonthly_5",1.03057597528051,5,2,"F~Bimonthly",39
"1690","bimonthly_5",1.47312771387091,5,2,"F~Bimonthly",40
"1691","bimonthly_5",2.06593340015299,5,2,"F~Bimonthly",41
"1692","bimonthly_5",2.4360144247457,5,2,"F~Bimonthly",42
"1693","bimonthly_5",3.37215962526102,5,2,"F~Bimonthly",43
"1694","bimonthly_5",4.75654819848192,5,2,"F~Bimonthly",44
"1695","bimonthly_5",6.66983629316256,5,2,"F~Bimonthly",45
"1696","bimonthly_5",9.16169564823365,5,2,"F~Bimonthly",46
"1697","bimonthly_5",12.312399475255,5,2,"F~Bimonthly",47
"1698","bimonthly_5",16.2254786384364,5,2,"F~Bimonthly",48
"1699","bimonthly_5",20.9970200142472,5,2,"F~Bimonthly",49
"1700","bimonthly_5",26.6103719891068,5,2,"F~Bimonthly",50
"1701","bimonthly_5",33.1074087767168,5,2,"F~Bimonthly",51
"1702","bimonthly_5",40.2795350394131,5,2,"F~Bimonthly",52
"1703","bimonthly_5",47.9980128409448,5,2,"F~Bimonthly",53
"1704","bimonthly_5",55.9174821412665,5,2,"F~Bimonthly",54
"1705","bimonthly_5",63.7748920818432,5,2,"F~Bimonthly",55
"1706","bimonthly_5",71.2254716598375,5,2,"F~Bimonthly",56
"1707","bimonthly_5",78.0063867113934,5,2,"F~Bimonthly",57
"1708","bimonthly_5",83.5629459511908,5,2,"F~Bimonthly",58
"1709","bimonthly_5",87.2770898591635,5,2,"F~Bimonthly",59
"1710","bimonthly_5",87.6894470444588,5,2,"F~Bimonthly",60
"1711","bimonthly_5",33.5131447753483,5,2,"F~Bimonthly",61
"1712","bimonthly_5",13.6127969718528,5,2,"F~Bimonthly",62
"1713","bimonthly_5",6.37586814278551,5,2,"F~Bimonthly",63
"1714","bimonthly_5",2.34555080935074,5,2,"F~Bimonthly",64
"1715","bimonthly_5",0.862879920983175,5,2,"F~Bimonthly",65
"1716","bimonthly_5",0.317435783129349,5,2,"F~Bimonthly",66
"1717","bimonthly_5",0.116778098505444,5,2,"F~Bimonthly",67
"1718","bimonthly_5",0.0429602616192464,5,2,"F~Bimonthly",68
"1719","bimonthly_5",0.0158041970370673,5,2,"F~Bimonthly",69
"1720","bimonthly_5",0.00581403917415968,5,2,"F~Bimonthly",70
"1721","bimonthly_5",0.00213886548233874,5,2,"F~Bimonthly",71
"1722","bimonthly_5",0.000786844638383663,5,2,"F~Bimonthly",72
"1723","bimonthly_5",0.000289463965857328,5,2,"F~Bimonthly",73
"1724","bimonthly_5",0.000106487841998863,5,2,"F~Bimonthly",74
"1725","bimonthly_5",3.91746878060946e-05,5,2,"F~Bimonthly",75
"1726","bimonthly_5",1.44115622581718e-05,5,2,"F~Bimonthly",76
"1727","bimonthly_5",5.30171746994369e-06,5,2,"F~Bimonthly",77
"1728","bimonthly_5",1.95039286009176e-06,5,2,"F~Bimonthly",78
"1729","bimonthly_5",7.17509435435328e-07,5,2,"F~Bimonthly",79
"1730","bimonthly_5",2.63956970143186e-07,5,2,"F~Bimonthly",80
"1731","bimonthly_5",9.71043426695824e-08,5,2,"F~Bimonthly",81
"1732","bimonthly_5",3.57226913166062e-08,5,2,"F~Bimonthly",82
"1733","bimonthly_5",0.00400001314164372,5,2,"F~Bimonthly",83
"1734","bimonthly_5",0.00547152259922632,5,2,"F~Bimonthly",84
"1735","bimonthly_5",0.0100128606761603,5,2,"F~Bimonthly",85
"1736","bimonthly_5",0.0216835255900734,5,2,"F~Bimonthly",86
"1737","bimonthly_5",0.0379769232767029,5,2,"F~Bimonthly",87
"1738","bimonthly_5",0.0559709293124442,5,2,"F~Bimonthly",88
"1739","bimonthly_5",0.0885905541973083,5,2,"F~Bimonthly",89
"1740","bimonthly_5",0.136590643571174,5,2,"F~Bimonthly",90
"1741","bimonthly_5",0.208248889626211,5,2,"F~Bimonthly",91
"1742","bimonthly_5",0.318610485140264,5,2,"F~Bimonthly",92
"1743","bimonthly_5",0.481210247224762,5,2,"F~Bimonthly",93
"1744","bimonthly_5",0.699027356835017,5,2,"F~Bimonthly",94
"1745","bimonthly_5",0.997157793396017,5,2,"F~Bimonthly",95
"1746","bimonthly_5",1.38683385179428,5,2,"F~Bimonthly",96
"1747","bimonthly_5",1.88618766239572,5,2,"F~Bimonthly",97
"1748","bimonthly_5",2.49588966318661,5,2,"F~Bimonthly",98
"1749","bimonthly_5",3.23618649451867,5,2,"F~Bimonthly",99
"1750","bimonthly_5",4.1045264791301,5,2,"F~Bimonthly",100
"1751","bimonthly_5",5.12197090741577,5,2,"F~Bimonthly",101
"1752","bimonthly_5",6.2962677951165,5,2,"F~Bimonthly",102
"1753","bimonthly_5",7.63826747793321,5,2,"F~Bimonthly",103
"1754","bimonthly_5",8.42196157130007,5,2,"F~Bimonthly",104
"1755","bimonthly_5",9.78226651641723,5,2,"F~Bimonthly",105
"1756","bimonthly_5",10.3666947394497,5,2,"F~Bimonthly",106
"1757","bimonthly_5",11.8936938675437,5,2,"F~Bimonthly",107
"1758","bimonthly_5",13.9354454534562,5,2,"F~Bimonthly",108
"1759","bimonthly_5",16.3445638858926,5,2,"F~Bimonthly",109
"1760","bimonthly_5",19.0288290285331,5,2,"F~Bimonthly",110
"1761","bimonthly_5",21.0243149891637,5,2,"F~Bimonthly",111
"1762","bimonthly_5",22.8824132492259,5,2,"F~Bimonthly",112
"1763","bimonthly_5",25.5419693987792,5,2,"F~Bimonthly",113
"1764","bimonthly_5",27.524365428841,5,2,"F~Bimonthly",114
"1765","bimonthly_5",29.1296481725606,5,2,"F~Bimonthly",115
"1766","bimonthly_5",30.2161986912423,5,2,"F~Bimonthly",116
"1767","bimonthly_5",32.5459182888595,5,2,"F~Bimonthly",117
"1768","bimonthly_5",35.4069742325171,5,2,"F~Bimonthly",118
"1769","bimonthly_5",38.50749789423,5,2,"F~Bimonthly",119
"1770","bimonthly_5",41.7701168062398,5,2,"F~Bimonthly",120
"1771","bimonthly_5",15.3663672283454,5,2,"F~Bimonthly",121
"1772","bimonthly_5",5.65297058879887,5,2,"F~Bimonthly",122
"1773","bimonthly_5",2.07961166116593,5,2,"F~Bimonthly",123
"1774","bimonthly_5",0.765046375763337,5,2,"F~Bimonthly",124
"1775","bimonthly_5",0.281444833186054,5,2,"F~Bimonthly",125
"1776","bimonthly_5",0.103537767953075,5,2,"F~Bimonthly",126
"1777","bimonthly_5",0.0380894162147157,5,2,"F~Bimonthly",127
"1778","bimonthly_5",0.0140123131516161,5,2,"F~Bimonthly",128
"1779","bimonthly_5",0.00515484193173578,5,2,"F~Bimonthly",129
"1780","bimonthly_5",0.00189636036917408,5,2,"F~Bimonthly",130
"1781","bimonthly_5",0.000697631992871431,5,2,"F~Bimonthly",131
"1782","bimonthly_5",0.000256644467680862,5,2,"F~Bimonthly",132
"1783","bimonthly_5",9.44142233501778e-05,5,2,"F~Bimonthly",133
"1784","bimonthly_5",3.47330517246992e-05,5,2,"F~Bimonthly",134
"1785","bimonthly_5",1.27775756586611e-05,5,2,"F~Bimonthly",135
"1786","bimonthly_5",4.70060739283407e-06,5,2,"F~Bimonthly",136
"1787","bimonthly_5",1.72925682084215e-06,5,2,"F~Bimonthly",137
"1788","bimonthly_5",6.36158032893315e-07,5,2,"F~Bimonthly",138
"1789","bimonthly_5",2.34029461637517e-07,5,2,"F~Bimonthly",139
"1790","bimonthly_5",8.60946275648633e-08,5,2,"F~Bimonthly",140
"1791","bimonthly_5",3.16724434764254e-08,5,2,"F~Bimonthly",141
"1792","bimonthly_5",1.16516408066415e-08,5,2,"F~Bimonthly",142
"1793","bimonthly_5",4.28639910867765e-09,5,2,"F~Bimonthly",143
"1794","bimonthly_5",1.5768781087381e-09,5,2,"F~Bimonthly",144
"1795","bimonthly_5",5.80101037438053e-10,5,2,"F~Bimonthly",145
"1796","bimonthly_5",2.13407245475685e-10,5,2,"F~Bimonthly",146
"1797","bimonthly_5",7.85081382075318e-11,5,2,"F~Bimonthly",147
"1798","bimonthly_5",2.88815300111972e-11,5,2,"F~Bimonthly",148
"1799","bimonthly_5",1.06249211206955e-11,5,2,"F~Bimonthly",149
"1800","bimonthly_5",3.90869004437212e-12,5,2,"F~Bimonthly",150
"1801","monthly_0",0,0,3,"Monthly",1
"1802","monthly_0",0,0,3,"Monthly",2
"1803","monthly_0",0,0,3,"Monthly",3
"1804","monthly_0",0,0,3,"Monthly",4
"1805","monthly_0",0,0,3,"Monthly",5
"1806","monthly_0",0,0,3,"Monthly",6
"1807","monthly_0",0,0,3,"Monthly",7
"1808","monthly_0",0,0,3,"Monthly",8
"1809","monthly_0",0,0,3,"Monthly",9
"1810","monthly_0",0,0,3,"Monthly",10
"1811","monthly_0",0,0,3,"Monthly",11
"1812","monthly_0",0,0,3,"Monthly",12
"1813","monthly_0",0,0,3,"Monthly",13
"1814","monthly_0",0,0,3,"Monthly",14
"1815","monthly_0",0,0,3,"Monthly",15
"1816","monthly_0",0,0,3,"Monthly",16
"1817","monthly_0",0,0,3,"Monthly",17
"1818","monthly_0",0,0,3,"Monthly",18
"1819","monthly_0",0,0,3,"Monthly",19
"1820","monthly_0",0,0,3,"Monthly",20
"1821","monthly_0",0,0,3,"Monthly",21
"1822","monthly_0",0,0,3,"Monthly",22
"1823","monthly_0",0,0,3,"Monthly",23
"1824","monthly_0",0,0,3,"Monthly",24
"1825","monthly_0",0,0,3,"Monthly",25
"1826","monthly_0",0,0,3,"Monthly",26
"1827","monthly_0",0,0,3,"Monthly",27
"1828","monthly_0",0,0,3,"Monthly",28
"1829","monthly_0",0,0,3,"Monthly",29
"1830","monthly_0",0.004,0,3,"Monthly",30
"1831","monthly_0",0.00947151776468577,0,3,"Monthly",31
"1832","monthly_0",0.015484376662318,0,3,"Monthly",32
"1833","monthly_0",0.0196963838334217,0,3,"Monthly",33
"1834","monthly_0",0.0392458946777374,0,3,"Monthly",34
"1835","monthly_0",0.0544377578023193,0,3,"Monthly",35
"1836","monthly_0",0.0900265319189436,0,3,"Monthly",36
"1837","monthly_0",0.127118910252944,0,3,"Monthly",37
"1838","monthly_0",0.196764433666176,0,3,"Monthly",38
"1839","monthly_0",0.284385589899528,0,3,"Monthly",39
"1840","monthly_0",0.402619611889449,0,3,"Monthly",40
"1841","monthly_0",0.568115477826553,0,3,"Monthly",41
"1842","monthly_0",0.772998004503679,0,3,"Monthly",42
"1843","monthly_0",1.03237007392345,0,3,"Monthly",43
"1844","monthly_0",1.38378772587708,0,3,"Monthly",44
"1845","monthly_0",1.79306705529556,0,3,"Monthly",45
