id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16262260,Romantic new age,91702578,Χρήστος,,ΚΥΨΕΛΗ,37.99932,23.73444,Private room,14,1,93,2019-11-15,2.64,13,83
16262670,Green paradise,91702578,Χρήστος,,ΚΥΨΕΛΗ,37.99797,23.73553,Hotel room,12,1,90,2019-11-18,2.58,13,76
16263103,Stunning  view of Acropolis and Athens,92310506,Sokol,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9815,23.71985,Entire home/apt,43,1,290,2019-11-02,8.16,19,295
16268109,Modern Central Fully Equipped Apt,1167063,Dimi David,,ΠΑΓΚΡΑΤΙ,37.97245,23.74426,Entire home/apt,49,2,65,2019-09-30,1.99,41,329
16268858,Apartment in the heart of Athens,49794385,Ifigeneia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98716,23.73368,Entire home/apt,68,2,68,2019-10-31,2.05,1,343
16278006,Cheery Apartment in the Center of Athens,65714690,Home,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97938,23.73675,Entire home/apt,46,1,5,2018-06-15,0.20,28,357
16278854,UrbanStudios-AcropolisView3@100m metro Monastiraki,90390850,Evan,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97584,23.72811,Entire home/apt,28,1,372,2019-10-30,10.44,23,58
16281861,GRAEATH401-Athens 2 Bedroomed Suite,4486574,Important Group,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9782,23.72776,Entire home/apt,155,4,0,,,13,89
16282407,GRAEATH402-Suite for 3 persons in Athens,4486574,Important Group,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98162,23.72794,Entire home/apt,250,4,0,,,13,89
16286591,Jimmy's Gazi Village Apartment,106533579,Δημήτρης,,ΓΚΑΖΙ,37.97827,23.7139,Entire home/apt,24,1,175,2019-11-17,4.94,1,144
16288423,Artistic apartment close to the historical center,13533424,Joanna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99527,23.72577,Entire home/apt,23,2,37,2018-10-01,1.08,2,179
16291497,Duplex storey cozy apartment ( 64m2) 10' to metro.,24002003,Dora,,ΠΑΤΗΣΙΑ,38.01104,23.73708,Entire home/apt,35,1,11,2019-09-01,0.39,1,0
16294317,Affordable Studio behind Acropolis Museum,65714690,Home,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9681,23.7273,Entire home/apt,36,2,12,2019-07-25,0.35,28,354
16297481,Dine on the Shaded Balcony in the Heart of the City,84041447,Valentina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.957,23.72104,Entire home/apt,100,1,95,2019-11-17,5.04,1,345
16297493,Studio near exarchia square,106624717,Elias,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98579,23.73692,Entire home/apt,40,3,3,2017-07-04,0.10,1,0
16308933,Exceptional apartment in the heart of Athens!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97735,23.73365,Entire home/apt,132,3,46,2019-10-27,1.36,66,333
16310571,Cozy penthouse in Plaka,106726996,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97463,23.73116,Entire home/apt,50,2,130,2019-10-15,3.69,2,349
16318550,orange dream,91702578,Χρήστος,,ΚΥΨΕΛΗ,37.99748,23.73427,Private room,13,1,123,2019-10-28,3.59,13,89
16323470,Blue & Red apartment in Kipseli,34643286,Stavros,,ΚΥΨΕΛΗ,38.00049,23.7423,Entire home/apt,25,1,37,2019-06-27,1.22,5,302
16328171,"Spacious, vintage apartment near the Arch. Museum",106876793,Ioanna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99393,23.72983,Entire home/apt,46,2,103,2019-10-24,3.06,1,351
16332031,"Stylish, hip & modern apt in Kolonaki",28231747,Alexandra,,ΚΟΛΩΝΑΚΙ,37.97762,23.74338,Entire home/apt,100,3,0,,,1,363
16334874,Athens Center,106933584,David,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9944,23.7219,Entire home/apt,20,2,2,2017-06-05,0.06,1,0
16334929,"Cosy home, Lycabettus view, Historical Center",106935020,Panagiotis,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99429,23.72215,Entire home/apt,47,3,97,2019-10-29,2.92,1,337
16336281,Amazing Athens Cozy Flat,24672003,Ioannis,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01975,23.73542,Entire home/apt,60,2,8,2019-05-31,0.23,4,357
16342159,-30%LAST MINUTEOFFER Acropolis FlatAcropolisMuseum,3489820,Acropolis Athens,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96847,23.7302,Entire home/apt,68,1,29,2019-01-03,0.85,6,361
16344497,Irodotou aristocratic central apartment.,12627500,Michalis,,ΚΟΛΩΝΑΚΙ,37.97814,23.74294,Entire home/apt,150,2,11,2019-07-27,0.31,2,335
16360919,Penthouse for 3 ppl,105558026,Manolis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97736,23.7326,Entire home/apt,135,5,1,2018-06-05,0.06,1,364
16365468,"CUTY Acropolis, THISIO",63893374,Tina,,ΘΗΣΕΙΟ,37.97712,23.71712,Entire home/apt,40,1,15,2019-10-05,0.45,2,365
16376206,little nest :),65597526,Xristina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98723,23.74121,Entire home/apt,20,4,0,,,1,0
16387403,"KAPSTELOS APART, 1min tram, metro, bus.",107302885,Stelios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95855,23.72354,Entire home/apt,40,1,39,2019-10-19,2.20,1,82
16388509,★SLEEPERS PROPERTIES★ Kolonaki Square Cozy Apt.,18254123,Nikos & Kostas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98164,23.73753,Entire home/apt,40,1,104,2019-06-22,2.95,6,322
16389873,Triple Room with private shower & Balcony,54077625,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97483,23.73011,Hotel room,65,1,0,,,3,355
16392303,Greek island,91702578,Χρήστος,,ΚΥΨΕΛΗ,37.99764,23.73483,Private room,13,1,127,2019-11-14,3.89,13,86
16400746,Wine&Spa Oasis in Panathenaic-Kallimarmaro Stadium,65007845,OINAPOTHIKI Wine&Spa Resort,,ΣΤΑΔΙΟ,37.97041,23.74167,Entire home/apt,45,1,99,2019-10-30,3.39,1,255
16406364,Kolonaki retro one bedroom apt nearSt.George hotel,70665651,Odysseas,,ΚΟΛΩΝΑΚΙ,37.97851,23.74542,Entire home/apt,48,1,7,2017-12-01,0.22,1,89
16418141,"Lovely CityBreak apartment, Wifi, Free Transfer",107604871,Sofia_Properties 2,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00508,23.73448,Entire home/apt,24,30,2,2018-05-29,0.09,8,137
16420005,"Lovely Location next Hilton, Metro, Wifi, Free Tr",107604871,Sofia_Properties 2,,ΠΑΓΚΡΑΤΙ,37.97209,23.74709,Entire home/apt,16,30,7,2019-09-08,0.23,8,324
16420143,"Lovely Central apartment, Metro, Wifi, Free Transf",107604871,Sofia_Properties 2,,ΠΑΓΚΡΑΤΙ,37.97209,23.74984,Entire home/apt,14,30,1,2017-09-16,0.04,8,327
16420476,Awesome Panormou Metro Station Home,18636846,Nikos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99152,23.76506,Entire home/apt,28,3,9,2019-03-02,0.30,1,164
16420622,"Quiet & cozy,2.5km to Acropolis or Syntagma square",107630412,Efstathia,,ΠΑΓΚΡΑΤΙ,37.96788,23.74929,Entire home/apt,22,4,3,2018-04-22,0.09,1,0
16422070,Stylish apartment in the center of Athens!,1239633,John,,ΠΕΤΡΑΛΩΝΑ,37.97214,23.71019,Entire home/apt,50,2,0,,,1,0
16427171,The Secret Nest I and the swimming pool!,15065017,Ioanna,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98515,23.71518,Entire home/apt,74,1,175,2019-10-28,5.01,4,352
16430497,"Lovely Kolonaki Studio, Location, Metro, Free Trns",107604871,Sofia_Properties 2,,ΚΟΛΩΝΑΚΙ,37.97788,23.7376,Entire home/apt,16,30,3,2019-08-18,0.09,8,335
16430756,"Lovely Studio Kolonaki, Location, Free trans, WiFi",107604871,Sofia_Properties 2,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97829,23.7362,Entire home/apt,16,30,0,,,8,320
16447010,Loft w/Acropolis View-historical center of Athens,748818,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97834,23.72575,Entire home/apt,40,2,21,2019-10-29,0.64,85,329
16449134,Adorable apartment with 2 bedrooms under Acropolis,1621474,Mint Team,,ΑΚΡΟΠΟΛΗ,37.96965,23.7273,Entire home/apt,50,2,132,2019-11-11,3.93,78,25
16460716,"Explore Athens, local experience",58870425,Eva,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97225,23.73058,Entire home/apt,75,1,13,2019-04-17,0.48,2,365
16465416,Sunny and cozy detached house,105623861,Georgia,,ΑΚΡΟΠΟΛΗ,37.96763,23.71448,Entire home/apt,90,2,73,2019-10-31,2.27,1,335
16473220,Best location for exploring Athens,54443805,Housefull,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97382,23.73431,Entire home/apt,64,2,93,2019-10-07,2.80,13,270
16473889,"Lycabettus View 2, brand-new, central, cozy studio",56934632,Vivian,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9861,23.73173,Entire home/apt,35,2,149,2019-10-08,4.25,5,321
16476063,"Lycabettus View Suite, brand new, central and cosy",56934632,Vivian,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98516,23.73165,Entire home/apt,40,2,145,2019-10-16,4.14,5,344
16477740,Enjoy Top Quality and Unique Atmosphere in Diamond Home,60051688,Ira,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99986,23.76657,Entire home/apt,35,1,228,2019-11-12,6.45,4,105
16479024,Loft style cozy studio in Athens center,10076200,Alex,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96193,23.72795,Entire home/apt,30,2,156,2019-11-03,4.45,8,119
16489890,Walk to Neighborhood Restaurants in a Trendy Local Area,7306681,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97701,23.72776,Entire home/apt,58,2,142,2019-10-29,4.03,5,347
16501834,CentralAthensShinyPenthouse100m2(2-min walk Metro),105604325,Σπυριδουλα,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99974,23.7219,Entire home/apt,59,2,19,2018-10-27,0.60,1,106
16513508,Comfy studio near center in a quite neighborhood,48579756,Katerina,,ΡΙΖΟΥΠΟΛΗ,38.03136,23.74495,Entire home/apt,19,4,18,2018-09-09,0.53,2,0
16514347,"Athens Centre Cozy Apartment, near the Acropolis",64632966,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98563,23.72608,Entire home/apt,40,2,11,2019-09-07,0.80,3,347
16516927,feel like home - near city center :),58993829,Evi,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99288,23.71221,Entire home/apt,41,2,51,2019-10-15,1.70,1,364
16538920,DeLuxe60sq.Acropolis View1,108824021,Dimitri,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98295,23.71763,Entire home/apt,50,2,95,2019-09-11,2.75,10,365
16545701,Elegant apartment in the heart of the city,107878059,George,,ΚΟΛΩΝΑΚΙ,37.98107,23.73751,Entire home/apt,30,2,5,2019-10-28,0.16,1,262
16551779,"Lycabettus View 3, brand-new, central, cosy studio",56934632,Vivian,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98467,23.73169,Entire home/apt,35,2,189,2019-10-10,5.53,5,338
16552438,"Lycabettus View 1, brand-new, central, cosy studio",56934632,Vivian,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98523,23.73172,Entire home/apt,25,2,250,2019-11-02,7.15,5,287
16556331,Superior Apartment above Sepolia Metro Station!!!!,71686292,Nikos,,ΚΟΛΟΚΥΝΘΟΥ,38.00213,23.71486,Entire home/apt,32,2,153,2019-10-08,4.41,1,334
16567166,II. Happy chic apartment in the heart of the city,72057303,Karitsi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9784,23.73231,Private room,60,1,18,2019-09-16,0.56,4,347
16568683,Sweet city house next to Archaeological Museum,109146943,Nancy,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98751,23.72696,Entire home/apt,40,3,55,2019-09-29,1.73,1,365
16569168,Familly apartment in Exarchia 75²m,78331717,Natasa,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98494,23.74155,Entire home/apt,25,2,18,2019-11-12,0.89,1,348
16569915,appartement de 57 m2 - ισόγειο δυάρι Άγιος Παύλος,109160387,Zoe,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99026,23.72137,Entire home/apt,25,2,294,2019-10-29,8.47,1,271
16572986,I. Playful apartment in great location,72057303,Karitsi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9786,23.73117,Private room,81,1,51,2019-09-18,1.58,4,357
16574912,100sq.Dream apart.Acropolis View,108824021,Dimitri,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98304,23.71907,Entire home/apt,95,2,114,2019-01-06,3.32,10,365
16581172,Arty loft. A short walk to Acropolis!,7306681,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97846,23.7281,Entire home/apt,39,2,59,2019-08-19,1.75,5,328
16582770,DeLuxe100sq.AcropolisView2,108824021,Dimitri,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98265,23.71866,Entire home/apt,85,2,34,2018-10-19,0.98,10,365
16593160,DeLuxe100sq.AcropolisView3,108824021,Dimitri,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98335,23.71726,Entire home/apt,85,2,30,2018-08-20,0.87,10,365
16594400,AcropolisView 100sq. Penthouse,108824021,Dimitri,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98473,23.71884,Entire home/apt,85,2,54,2019-01-09,1.60,10,365
16595368,Central Athens House- Brilliant location,65887384,Marina,,ΣΤΑΔΙΟ,37.9662,23.73487,Entire home/apt,60,2,143,2019-11-10,4.53,1,362
16596657,Athens4living,109475598,Dimitris & Elli,,ΘΗΣΕΙΟ,37.97505,23.7168,Entire home/apt,39,3,59,2019-10-14,1.79,1,96
16599774,Acropolis View/4bedr/sleeps12/200sq.,108824021,Dimitri,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98463,23.71764,Entire home/apt,200,1,40,2019-05-28,1.28,10,363
16608352,54m² homm Penthouse with Acropolis view,29927830,Homm ®,,ΣΤΑΔΙΟ,37.96795,23.74369,Entire home/apt,49,2,137,2019-11-13,4.16,94,353
16617726,The apartment you will love,27139908,Panagiotis,,ΠΑΓΚΡΑΤΙ,37.96912,23.74916,Entire home/apt,42,14,12,2019-10-31,0.37,1,319
16623981,Dionysus Downtown,32948108,Michalis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99372,23.72838,Entire home/apt,70,1,0,,,20,361
16624097,Poseidon Downtown,32948108,Michalis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99451,23.72888,Entire home/apt,60,1,3,2017-06-05,0.09,20,365
16624609,4bedr/sleeps12/AcropolisView/200sq.,108824021,Dimitri,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98392,23.71869,Entire home/apt,200,1,32,2019-07-19,0.99,10,361
16624928,The White House (Small),32948108,Michalis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98747,23.73007,Entire home/apt,64,1,0,,,20,358
16625270,AcropolisView/6bedr/sleeps18/300sq.,108824021,Dimitri,,ΚΕΡΑΜΕΙΚΟΣ,37.98255,23.71701,Entire home/apt,300,1,44,2019-07-18,1.34,10,354
16684488,bella by the hill of Filopappou,110441406,Σπύρος,,ΑΚΡΟΠΟΛΗ,37.96873,23.71374,Entire home/apt,90,2,35,2019-07-26,1.19,1,78
16695760,My apartment is 200m away from Acropolis,110574218,Tzvetelina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96773,23.72724,Entire home/apt,32,2,217,2019-11-13,6.44,1,301
16697507,Charming 1Bd Flat in Historic Centre,1731866,Costa,,ΘΗΣΕΙΟ,37.97582,23.7177,Entire home/apt,50,2,242,2019-11-10,7.21,1,137
16698464,View of Lycabettus,110604419,Dimitris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98772,23.74357,Entire home/apt,30,1,200,2019-11-10,5.98,1,119
16701207,Renovated 2017! Perfect home away,71500834,Ronnie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98107,23.72502,Entire home/apt,511,1,0,,,1,180
16704257,Modern design apartment near Acropolis,88455015,Chris & Zeta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96466,23.72549,Entire home/apt,70,1,34,2019-09-12,1.12,2,344
16705343,Unique Acropolis View HiEnd 2bdr TopAthens locatio,2718115,Alex & Maria | Preffered |,,ΑΚΡΟΠΟΛΗ,37.96915,23.72434,Entire home/apt,130,2,69,2019-11-12,2.27,40,307
16717166,Funky apartment in swinging Exarcheia,110791386,Tassos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98823,23.73817,Entire home/apt,50,2,35,2019-09-20,1.07,1,365
16720449,Apartment in the center of Athens(Acropolis),83682423,Korda,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96184,23.72072,Private room,25,1,0,,,2,89
16736997,"Modern apt. in upbeat Mets,  walk to Acropolis",110998222,Georgios,,ΣΤΑΔΙΟ,37.96757,23.7414,Entire home/apt,37,2,56,2019-11-11,1.72,1,243
16746162,Oasis Apartment in Central Athens,30413739,Eleni,,ΚΟΛΩΝΑΚΙ,37.97638,23.74324,Entire home/apt,50,3,114,2019-10-16,3.34,2,350
16752980,*Fabulous Cosy House! Δ1/D1(Ε.Σ.Λ (Phone number hidden by Airbnb) ver.1),94312648,Dima,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98679,23.72377,Entire home/apt,25,2,41,2019-08-31,1.22,20,364
16755527,Luxurious Loft with Garden/Metro to Airport-Centre,111153895,Vassilis,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99795,23.77572,Entire home/apt,35,1,62,2019-07-28,1.99,2,75
16760428,Center of Athens️! Δ4/D4 (Ε.Σ.Λ (Phone number hidden by Airbnb) ver.1),94312648,Dima,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98918,23.7277,Entire home/apt,22,2,35,2019-03-09,1.04,20,355
16760430,**SUPER Central +COZY! Δ3/D3 (Ε.Σ.Λ (Phone number hidden by Airbnb) ver.1),94312648,Dima,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987,23.72599,Entire home/apt,22,2,66,2019-10-18,1.93,20,332
16761561,THE MOST BRIGHT STUDIO!Δ2/D2 (Ε.Σ.Λ (Phone number hidden by Airbnb) ver.1),94312648,Dima,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98707,23.72699,Entire home/apt,25,2,40,2019-10-29,1.26,20,361
16779612,Private double bedded room with view / one guest!,23830096,Mos,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98511,23.71499,Private room,25,2,47,2019-11-01,1.38,1,180
16785744,37m² homm Renovated Penthouse with 22m² Balcony,29927830,Homm ®,,ΝΙΡΒΑΝΑ,38.0066,23.72431,Entire home/apt,29,3,77,2019-11-18,2.27,94,365
16794311,Brand New Athenian Penthouse,1254398,Danae,,ΠΑΤΗΣΙΑ,38.01152,23.73952,Entire home/apt,50,3,13,2018-06-30,0.41,3,363
16805193,Contemporary 2 b'room apt. Great views. Sleeps 6.,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98013,23.72843,Entire home/apt,83,2,4,2019-10-28,0.13,66,324
16856290,In the heart of Plaka - Historical center,31228567,Kostis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97307,23.73189,Entire home/apt,45,1,43,2019-11-06,1.26,6,334
16882494,My  Athens koukaki apartment under the Acropolis,81716794,Kostas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96293,23.72267,Entire home/apt,26,2,170,2019-11-14,6.02,1,144
16883124,Acropolis view-220 metres from Metro Monastiraki!,106239686,Fanis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97736,23.72619,Entire home/apt,50,2,157,2019-11-11,4.66,1,333
16895303,"400m from Acropolis Museum and Plaka, 95 m² flat",112721143,Ioannis & Vasiliki,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96544,23.73156,Entire home/apt,54,1,56,2019-10-30,1.71,1,172
16902625,"""Elia"" Athens Central Apartment in Metaxourgeio",111512541,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98671,23.71974,Entire home/apt,36,2,129,2019-11-12,3.81,1,351
16906594,Central and spacious 2 bdrm apt for 5 guests,748818,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96286,23.72591,Entire home/apt,45,2,11,2019-10-01,0.35,85,358
16910200,Comfortable Renovated Cosy Apartment at Pangrati,3349638,Stefanos,,ΓΟΥΒΑ,37.96198,23.74419,Entire home/apt,26,3,5,2018-06-25,0.15,3,16
16912165,Athens City Studio,105343216,Nicki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98548,23.73725,Entire home/apt,27,6,16,2018-10-01,0.47,1,0
16918714,ANNA'S LITTLE HEAVEN,112984566,Anna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99217,23.75352,Private room,30,2,84,2019-10-29,2.70,4,134
16924188,Colorful apartment in the center of the city,113046679,Maria,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98337,23.71724,Entire home/apt,25,2,24,2018-08-02,0.80,1,0
16928503,Elegant apartment in the heart of Athens,15617630,Benedetta,,ΚΟΛΩΝΑΚΙ,37.97806,23.74379,Entire home/apt,51,2,55,2019-11-06,1.72,1,217
16935208,Garden house in the historical athens center,89268770,Marilena & Kostas,,ΓΚΑΖΙ,37.97821,23.71257,Entire home/apt,80,1,74,2019-10-20,2.22,2,169
16936208,Aegean Apartment,77457889,Παναγιώτης,,ΚΥΨΕΛΗ,38.00268,23.74039,Entire home/apt,130,1,5,2019-08-16,0.18,126,68
16936400,Nimbus Apartment,77457889,Παναγιώτης,,ΚΥΨΕΛΗ,37.99633,23.73679,Entire home/apt,95,2,1,2017-09-16,0.04,126,77
16949857,"Top-Floor Apt View (2BD, Parking)",41513097,Constantinos,,ΑΝΩ ΚΥΨΕΛΗ,38.00752,23.73784,Entire home/apt,50,1,144,2019-11-03,4.34,1,352
16953303,Biscuit Apartment,77457889,Παναγιώτης,,ΚΥΨΕΛΗ,37.99621,23.7362,Entire home/apt,60,2,0,,,126,77
16962273,Historic 1930's Residence - 'Extraordinaire',113414581,Matina,,ΚΥΨΕΛΗ,38.00168,23.73675,Entire home/apt,1500,1,0,,,1,358
16967680,*Your Home Away from Home* Hill of the ACROPOLIS!!,9858075,Marita & George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9669,23.7272,Entire home/apt,76,2,108,2019-11-08,3.19,3,129
16973227,"Erato at Muses, stylish & artistic apartment at Koukaki neighborhood",113548208,Mary,,ΑΚΡΟΠΟΛΗ,37.96386,23.71692,Entire home/apt,44,2,18,2019-11-11,0.59,29,309
16983505,ABC Apartment,84636111,George N,,ΚΟΛΩΝΑΚΙ,37.98001,23.73818,Entire home/apt,59,1,136,2019-06-06,4.03,2,157
16988556,Eugene's Place-Amazing Athens View,40450843,Ifi & Emilio,,ΛΥΚΑΒΗΤΤΟΣ,37.97979,23.74431,Entire home/apt,60,2,166,2019-11-11,4.93,1,132
16989663,Central Exarcheia Apartment,63903716,Mary & Theo,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98875,23.7403,Entire home/apt,15,2,62,2019-10-15,1.82,14,291
16990809,Classical Athenian chic apartment near Acropolis,113789855,Anastasia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96355,23.73106,Entire home/apt,30,2,152,2019-11-04,4.52,2,168
16991519,ParkView in central Athens,74638927,Elly,,ΙΛΙΣΙΑ,37.97314,23.75548,Entire home/apt,42,2,76,2019-11-05,2.76,1,348
16994103,55m² homm Flat in Acropolis Museum Area,29927830,Homm ®,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96721,23.72881,Entire home/apt,40,1,151,2019-11-07,4.61,94,352
16994637,"Next to Acropolis, safe area, easy access by metro",113104730,Evangelos,,ΘΗΣΕΙΟ,37.97632,23.71955,Entire home/apt,22,2,176,2019-11-12,5.47,1,259
